0,0
23,65
24,65
25,65
26,65
27,65
28,65
29,65
30,65
31,65
32,65
33,65
34,65
35,65
36,65
37,65
38,65
39,65
40,65
41,65
42,65
43,65
44,65
45,65
46,65
47,65
48,65
49,65
49,65
50,65
51,65
52,65
53,65
54,65
55,65
56,65
57,65
58,65
59,65
60,65
61,65
62,65
63,65
64,65
65,65
66,65
67,65
68,65
69,65
70,65
71,65
0,0
22,35
23,35
24,35
25,35
26,35
27,35
28,35
29,35
30,35
31,35
32,35
33,35
34,35
35,35
36,35
37,35
38,35
39,35
40,35
41,35
42,35
43,35
44,35
45,35
46,35
47,35
48,35
49,35
49,35
50,35
51,35
52,35
53,35
54,35
55,35
56,35
57,35
58,35
59,35
60,35
61,35
62,35
63,35
64,35
65,35
66,35
67,35
68,35
69,35
70,35
71,35
72,35
73,35
74,35
75,35
76,35
77,35
0,0
23,122
24,122
25,122
26,122
27,122
28,122
29,122
30,122
31,122
32,122
33,122
34,122
35,122
36,122
37,122
38,122
39,122
40,122
41,122
42,122
43,122
44,122
45,122
46,122
47,122
48,122
49,122
49,122
50,122
51,122
52,122
53,122
54,122
55,122
56,122
57,122
58,122
59,122
60,122
61,122
62,122
63,122
64,122
65,122
66,122
67,122
68,122
69,122
70,122
71,122
72,122
73,122
74,122
75,122
76,122
77,122
78,122
0,0
51,38
51,39
51,40
51,41
51,42
51,43
51,44
51,45
51,46
51,47
51,48
51,49
51,50
51,51
51,52
51,53
51,54
51,55
51,56
51,57
51,58
51,59
51,60
51,61
51,62
0,0
20,37
20,38
20,39
20,40
20,41
20,42
20,43
20,44
20,45
20,46
20,47
20,48
20,49
20,50
20,51
20,52
20,53
20,54
20,55
20,56
20,57
20,58
20,59
20,60
20,61
20,62
20,63
20,64
20,65
20,66
20,67
20,68
20,69
20,70
20,71
20,72
20,73
20,74
20,75
20,76
20,77
20,78
20,79
20,80
20,81
20,82
20,83
20,84
20,85
20,86
20,87
20,88
20,89
20,90
20,91
20,92
20,93
20,94
20,95
20,96
20,97
20,98
20,99
20,100
20,101
20,102
20,103
20,104
20,105
20,106
20,107
20,108
20,109
20,110
20,111
20,112
20,113
20,114
20,115
20,116
20,117
20,118
20,119
20,120
0,0
23,91
24,91
25,91
26,91
27,91
28,91
29,91
30,91
31,91
32,91
33,91
34,91
35,91
36,91
37,91
38,91
39,91
40,91
41,91
42,91
43,91
44,91
45,91
46,91
47,91
48,91
49,91
0,0
74,67
74,68
74,69
74,70
74,71
74,72
74,73
74,74
74,75
74,76
74,77
74,78
74,79
74,80
74,81
74,82
74,83
74,84
74,85
74,86
74,87
74,88
73,89
72,90
71,90
70,90
69,90
68,90
68,91
69,91
70,91
0,0
53,91
54,91
55,91
56,91
57,91
58,91
59,91
60,91
61,91
62,91
63,91
64,91
65,91
66,91
0,0
51,94
51,95
51,96
51,97
51,98
51,99
51,100
51,101
51,102
51,103
51,104
51,105
51,106
51,107
51,108
51,109
51,110
51,111
51,112
51,113
51,114
51,115
51,116
51,117
51,118
51,119
0,0
97,34
97,35
97,36
97,37
97,38
97,39
97,40
97,41
97,42
97,43
97,44
97,45
97,46
97,47
97,48
97,49
97,50
97,51
97,52
97,53
97,54
97,55
97,56
97,57
97,58
97,59
97,60
97,61
97,62
97,63
97,64
97,65
97,66
97,67
97,68
97,69
97,70
97,71
97,72
97,73
97,74
97,75
97,76
97,77
97,78
97,79
97,80
97,81
97,82
97,83
97,84
97,85
97,86
97,87
97,88
97,89
97,90
97,91
97,92
97,93
97,94
97,95
97,96
97,97
97,98
97,99
97,100
97,101
97,102
97,103
97,104
97,105
97,106
97,107
97,108
97,109
97,110
97,111
97,112
97,113
97,114
97,115
97,116
97,117
97,118
97,119
97,120
97,121
0,0
100,66
101,66
102,66
103,67
104,67
105,67
106,67
107,68
108,69
109,69
110,70
111,71
112,71
113,72
114,72
115,73
116,73
117,74
118,74
119,75
120,76
121,77
122,77
123,78
124,79
125,79
126,80
127,81
128,82
129,83
130,83
131,84
132,85
133,86
134,86
135,87
